category,text_to_synthesize,evolution_depth,language,gt_audio_path
Questions,Is it generally better to book flights far in advance or wait for last-minute deals?,0,en,gt_audios/268.wav
Questions,"Look, is it genuinely better to book flights way ahead of time, or should one gamble on those last-minute deals everyone talks about? And seriously, does picking one airline over another truly alter this whole game? It's the classic traveler's puzzle, right? So, once and for all, what's the real, expert advice here, if any definitive answer even exists? And could it be that there's no single answer because it depends entirely on unpredictable market whims?",3,en,gt_audios/271.wav
Questions,Why is effective communication so crucial in project management?,0,en,gt_audios/272.wav
Questions,"Look, I appreciate the overview, I really do, but I'm still trying to pinpoint exactly why effective communication is supposedly so uniquely critical in project management. And then, what fundamentally differentiates its importance there from its role in, for instance, standard operational procedures? Are we actually talking about entirely different communication paradigms, or is it just a matter of higher stakes, maybe even perceived higher stakes? And if it is perceived, wouldn't that shift the focus from inherent communication differences to perhaps managing stakeholder perceptions?",3,en,gt_audios/275.wav
Questions,Can you believe how much the city skyline has changed in just ten years?,0,en,gt_audios/276.wav
Questions,"Honestly, it's rather unsettling, can you really believe how much the city skyline has changed in just ten years? It almost feels like a different place entirely, and frankly, not necessarily for the better, doesn't it? I mean, the sheer scale of the transformation is just mind-boggling. Do you ever genuinely worry if it's all happening too fast? And what if we're overlooking some crucial long-term impacts?",3,en,gt_audios/279.wav
Foreign Words,"With an ample supply of joie de vivre, Mary danced through the streets of Nice, stopping only to enjoy a nice cafe with a warm croissant.",0,en,gt_audios/280.wav
Foreign Words,"With une abondante source de joie de vivre pétillante, Mary danced through the streets of Nice, stopping only to enjoy a nice cafe with a warm croissant, truly feeling que la vie est belle, n'est-ce pas?",3,en,gt_audios/283.wav
Foreign Words,"The modern exhibit was a mélange of styles, from German Expressionism to French Impressionism, capturing the Zeitgeist of the time.",0,en,gt_audios/284.wav
Foreign Words,"The modern exhibit was un certain je ne sais quoi d'artistique, a mix of styles from German Expressionism to French Impressionism, capturing the spirit of the age and creating une ambiance, comment dire, absolument enchantée.",3,en,gt_audios/287.wav
Foreign Words,"As a gesture of camaraderie, the Spanish torero invited his rival, Leo the Monster, to a tapas bar, where they enjoyed jamón ibérico and the noche.",0,en,gt_audios/288.wav
Foreign Words,"As a gesture of camaraderie, the Spanish figura legendaria de la arena invited his rival, Leo the Monster, to a tapas bar, where they enjoyed manjar de dioses ibérico and el encanto de la noche serena.",3,en,gt_audios/291.wav
Foreign Words,"During Anthony's wanderlust-filled travels, he discovered the gemütlich atmosphere of many Austrian villages.",0,en,gt_audios/292.wav
Foreign Words,"During Anthony's wanderlust-filled travels, he discovered that the atmosphere of many Austrian villages war ganz besonders behaglich und einladend, a feeling that—ach ja—truly resonated with him.",3,en,gt_audios/295.wav
Foreign Words,"CloudCorp's CEO believes in gesamtkunstwerk, like integrating a symphony into a harmonious ensemble.",0,en,gt_audios/296.wav
Foreign Words,"CloudCorp's CEO believes in ein wahres Meisterwerk der Integration, wie eine Symphonie integrated into a harmonious ensemble.",3,en,gt_audios/299.wav
Foreign Words,"Mr. Henry, renowned for his mise en place, orchestrated a seven-course meal, each dish a pièce de résistance.",0,en,gt_audios/300.wav
Foreign Words,"Mr. Henry, renowned for his organisation impeccable des ingrédients, orchestrated a seven-course meal: chaque plat était un véritable chef-d'œuvre culinaire.",3,en,gt_audios/303.wav
Foreign Words,"The fiesta, filled with música, dance, and the warmth of amigos, continued until dawn, embodying the true spirit of a Catalan celebration.",0,en,gt_audios/304.wav
Foreign Words,"The fiesta de pura cepa, filled with música que te hace bailar, joyful dancing, and the warmth of amigos del alma y corazón, continued until dawn, embodying the true spirit of a Catalan celebration.",3,en,gt_audios/307.wav
Foreign Words,"At the G20 Summit, leaders discussed rapprochement, trying to step away from the Schadenfreude of political rivalries.",0,en,gt_audios/308.wav
